Feature1,Feature2,Feature3,Target
-0.2977908794017283,-0.3090129690471222,-1.6760038063299767,-2.8001219072343426
1.15233156478312,1.079618592036821,-0.8133642592042029,2.5473033898166104
-1.466424327802514,0.5210648764527586,-0.5757879698130661,-4.955438043950695
0.14195316332077967,-0.3193284171450952,0.6915387510701863,0.5173719585825229
0.6947491436560057,-0.7255973784635843,-1.3833639553950554,-2.4070263836761603
-1.5829383973350817,0.6103793791072051,-1.188859257784029,-5.702426429259014
-0.5068163542986875,-0.5963140384505081,-0.05256729626954629,-4.237479443530212
-1.936279805846507,0.18877859679382855,0.5238910238342056,-3.2592562679100983
0.08842208704466141,-0.3108861716984717,0.09740016626878341,-0.09487816050684186
0.3990463456401302,-2.77259275642665,1.9559123082506942,-1.8248438898295458
0.39009332268792646,-0.65240858238702,-0.3909533751876011,-0.7481656724130162
0.49374177734918845,-0.11610393903436653,-2.0306844677814944,-1.1350987625598612
2.0644928613593194,-0.11054065723247261,1.0201727117157997,5.37609579267778
-0.6920498477843912,1.5363770542457977,0.28634368889227957,0.9911108912828388
0.6088438344754508,-1.0452533661469547,1.2111452896827009,0.18567784900352058
0.6898181645347884,1.3018462295649984,-0.6280875596415789,4.902983317385119
-0.4810271184607877,2.303916697683942,-1.0600158227215473,3.2458380839215466
-0.13594970067832085,1.1368913626026955,0.0977249677148556,3.4302373064594613
0.5829536797532936,-0.3994490292628752,0.37005588784751875,2.1725708080428814
