SchoolID,StudentID,SchoolQuality,StudentGender,StudentAge,ExamScore
1,5,2.1894562517643963,Female,16.209123497785235,62.49758100530759
1,6,2.1894562517643963,Male,15.778657378422452,72.1588161945517
1,7,2.1894562517643963,Male,14.809073325295918,74.80411769104361
1,8,2.1894562517643963,Female,13.738523983695565,62.91313684227542
1,9,2.1894562517643963,Female,14.257040698789574,47.13070255858695
1,10,2.1894562517643963,Female,14.79446999269883,62.63897315745175
1,11,2.1894562517643963,Female,16.48113674269083,70.82734103016297
1,12,2.1894562517643963,Male,13.922175477260552,51.4213893489051
1,13,2.1894562517643963,Female,17.907052471014936,53.57307483081374
1,14,2.1894562517643963,Male,15.330586966396021,38.10621152088805
1,15,2.1894562517643963,Female,14.287357664448981,54.67705981650432
1,16,2.1894562517643963,Male,15.357980983732807,62.71022232049793
1,17,2.1894562517643963,Male,15.608463654177797,42.58478835065918
1,18,2.1894562517643963,Male,15.449488094538003,54.49918820621576
1,19,2.1894562517643963,Male,16.036747561827987,23.312404187638407
1,20,2.1894562517643963,Female,12.141244188111173,75.97965754324198
1,21,2.1894562517643963,Female,15.423066490359972,59.04244840908506
1,22,2.1894562517643963,Female,11.568540111063614,47.81309041107778
1,23,2.1894562517643963,Female,14.172788812211008,51.002242549349916
1,24,2.1894562517643963,Female,16.8114309975433,43.27614849728808
1,25,2.1894562517643963,Male,13.272302900878808,49.24029971247374
1,26,2.1894562517643963,Female,15.232773893859395,34.5539171718242
1,27,2.1894562517643963,Male,14.051986415543134,59.71347081531504
1,28,2.1894562517643963,Female,12.274841000839917,69.41337022041567
1,29,2.1894562517643963,Male,14.717977651410061,68.51850713801143
2,0,2.709163501456306,Female,15.133600071592166,48.40238712559925
2,1,2.709163501456306,Male,12.59190914655677,68.02366053802719
2,2,2.709163501456306,Female,13.938726618724829,44.71749033797607
2,3,2.709163501456306,Female,11.776343315437469,52.31988083596506
2,4,2.709163501456306,Male,15.189455629854201,58.71474384540775
2,5,2.709163501456306,Male,14.934556349165755,56.00610782289386
2,6,2.709163501456306,Male,16.519072528032403,41.19791982300581
2,7,2.709163501456306,Female,12.386494320016022,59.099229902714995
2,8,2.709163501456306,Female,13.397288431341373,68.24233567784061
2,9,2.709163501456306,Female,17.48302409998209,68.52475756644839
2,10,2.709163501456306,Male,16.277897965801078,51.84586034971459
2,11,2.709163501456306,Male,17.056473247349384,49.41958774509808
2,12,2.709163501456306,Female,15.411111797978087,53.17701275882542
2,13,2.709163501456306,Male,15.605713543417657,52.55072689441036
2,14,2.709163501456306,Male,13.439957019635935,53.84573796050014
2,15,2.709163501456306,Female,16.8800772342712,56.33266128769694
2,16,2.709163501456306,Male,14.396662774284726,44.826141872065314
2,17,2.709163501456306,Male,12.700476731249589,46.6927410515465
2,18,2.709163501456306,Male,17.319368334906954,63.4142416482791
2,19,2.709163501456306,Female,15.186819966950772,47.61493458775451
2,20,2.709163501456306,Male,15.30982477222052,55.94604047302095
2,21,2.709163501456306,Female,13.642508180445907,57.532695836572636
2,22,2.709163501456306,Male,15.981747187850164,54.18013574413058
2,23,2.709163501456306,Female,15.69199656987733,61.6065238134635
2,24,2.709163501456306,Male,12.518113160293769,55.19735554142602
2,25,2.709163501456306,Female,12.921854821161368,48.076512246701846
2,26,2.709163501456306,Female,15.666947464029041,55.100235933206655
2,27,2.709163501456306,Male,13.729857393777742,37.753075237244445
2,28,2.709163501456306,Male,16.339914536570966,50.261964345996276
2,29,2.709163501456306,Female,15.580141747043465,76.37473336303
3,0,2.731083023450838,Male,14.9922985922112,55.18876900213456
3,1,2.731083023450838,Female,13.604790007730637,75.85611737716987
3,2,2.731083023450838,Male,12.758889722162799,54.4876495488951
3,3,2.731083023450838,Female,15.703108902494387,45.831916362940525
3,4,2.731083023450838,Male,15.333501223253387,45.51599406335067
3,5,2.731083023450838,Male,14.693030270965535,66.26001980203085
3,6,2.731083023450838,Male,14.930334715470545,64.49398537592134
3,7,2.731083023450838,Male,13.953174387444937,71.73744071953429
3,8,2.731083023450838,Female,14.830947527217935,61.376597024636936
3,9,2.731083023450838,Female,13.487602732188616,61.387954878473934
3,10,2.731083023450838,Male,14.920599323188886,66.58484103104617
3,11,2.731083023450838,Female,15.49950861285906,55.45481672234713
3,12,2.731083023450838,Male,14.026527355648385,54.462036397253016
3,13,2.731083023450838,Female,12.685415349432358,61.28664354333041
3,14,2.731083023450838,Female,17.48919050224419,60.80255254615434
3,15,2.731083023450838,Male,13.544861666573373,80.71791596957756
3,16,2.731083023450838,Female,16.9385024440603,62.35411076249152
3,17,2.731083023450838,Male,13.591857139323027,57.4809539103855
3,18,2.731083023450838,Male,13.181200645237832,56.12321555078928
3,19,2.731083023450838,Male,17.51047121808445,64.07345823503678
3,20,2.731083023450838,Male,17.9630876763658,60.21481687994178
3,21,2.731083023450838,Male,13.234481919054131,63.57603297667391
3,22,2.731083023450838,Female,16.92919306705983,43.45122936584593
3,23,2.731083023450838,Female,16.30766023566091,67.09318710538118
3,24,2.731083023450838,Male,13.521060054753539,62.802626716967836
3,25,2.731083023450838,Male,15.140189197451676,45.630512663617836
3,26,2.731083023450838,Male,12.570537981623119,49.30449823781949
3,27,2.731083023450838,Male,12.561860867834895,77.53661885775008
3,28,2.731083023450838,Female,14.228331753123422,53.519731018027734
3,29,2.731083023450838,Female,15.469180608592412,62.65834317412925
4,0,2.221988161152346,Male,17.346768906911247,69.11920057930934
4,1,2.221988161152346,Male,16.227653255841766,23.832265150087906
4,2,2.221988161152346,Female,15.603224723347369,57.624965137416794
4,3,2.221988161152346,Male,15.177083337489462,46.230896212091224
4,4,2.221988161152346,Female,15.053164158208851,54.734352992771946
4,5,2.221988161152346,Female,14.283148356487603,57.11177366067281
4,6,2.221988161152346,Female,15.935539755511044,53.50542568334381
4,7,2.221988161152346,Female,11.295715373677504,60.81616705832325
4,8,2.221988161152346,Female,13.276314367129784,49.470886721718884
4,9,2.221988161152346,Female,14.24854382090703,66.01418601488128
4,10,2.221988161152346,Female,15.022139217553622,41.01750704917883
4,11,2.221988161152346,Female,14.41342413137504,38.79501381329062
4,12,2.221988161152346,Female,14.417370633045161,41.5606918884562
4,13,2.221988161152346,Female,16.575212935397705,66.68324773147813
4,14,2.221988161152346,Female,14.95189591917823,50.68974175586852
4,15,2.221988161152346,Male,14.928399201644192,38.579984748365966
4,16,2.221988161152346,Male,14.583985576346842,49.144435191871565
4,17,2.221988161152346,Female,14.291795597993339,59.625670778592514
4,18,2.221988161152346,Female,14.722005544960053,61.53560684019465
4,19,2.221988161152346,Female,15.293130338639807,53.353635803096374
4,20,2.221988161152346,Female,17.232574405643227,63.25249923214551
4,21,2.221988161152346,Male,15.487265350487263,59.40174537371402
4,22,2.221988161152346,Male,13.217786514879988,58.181721845702185
4,23,2.221988161152346,Female,14.775878576640228,54.11264729911805
4,24,2.221988161152346,Male,14.5450066273421,48.3988877141934
4,25,2.221988161152346,Male,12.96045444108751,55.69067048005474
4,26,2.221988161152346,Female,11.792973975963635,51.148955431892034
4,27,2.221988161152346,Male,15.601405648247649,40.41839263373862
4,28,2.221988161152346,Female,16.060263583149506,66.90489547379127
4,29,2.221988161152346,Male,16.18891167709213,58.1644615455568
5,0,2.972767578109373,Female,14.64986537715652,73.94614997863195
5,1,2.972767578109373,Male,16.289617970672555,49.93035560483081
5,2,2.972767578109373,Male,15.549420802717071,50.53279811515255
5,3,2.972767578109373,Female,16.08963474091443,67.21894384971758
5,4,2.972767578109373,Male,15.026907682784202,58.83504093610421
5,5,2.972767578109373,Male,11.571780132113814,69.19011739938807
5,6,2.972767578109373,Male,12.781732308597654,66.92443500989894
5,7,2.972767578109373,Male,12.970200088125935,65.92612134733947
5,8,2.972767578109373,Male,14.95658170757251,37.22428349749402
5,9,2.972767578109373,Female,12.423851292815906,75.05854558287179
5,10,2.972767578109373,Male,13.270636114251408,58.05922750230332
5,11,2.972767578109373,Female,16.41154621647703,48.67145625718269
5,12,2.972767578109373,Male,13.457209603285836,67.91105040109858
5,13,2.972767578109373,Male,15.098303714708324,66.24522613293682
5,14,2.972767578109373,Female,15.615705435656055,56.892716572185144
5,15,2.972767578109373,Female,13.246604466502989,38.518549084248434
5,16,2.972767578109373,Female,12.128388561134352,51.21526900162783
5,17,2.972767578109373,Female,15.109853353736932,61.541695390342305
5,18,2.972767578109373,Male,16.124532199488918,55.936733584109824
5,19,2.972767578109373,Male,15.129207450294986,43.339180073568436
5,20,2.972767578109373,Female,12.394147609213361,66.21475923584846
5,21,2.972767578109373,Male,15.232400666161324,53.047386884641654
5,22,2.972767578109373,Female,14.540850241366043,39.7523629770736
5,23,2.972767578109373,Female,16.352911225847166,66.85872400491043
5,24,2.972767578109373,Female,16.248568149629865,60.37414062549457
5,25,2.972767578109373,Female,14.367441182329719,61.838705483242514
5,26,2.972767578109373,Male,11.6234575613279,48.94840777126756
5,27,2.972767578109373,Male,12.471413833824046,56.30785438520334
5,28,2.972767578109373,Female,16.193559234266193,63.15754540660509
5,29,2.972767578109373,Male,14.486123206009603,55.34116384653118
6,0,2.094360604540977,Male,15.552700361105883,53.821381207870225
6,1,2.094360604540977,Female,14.853854940321602,56.73563457960666
6,2,2.094360604540977,Female,15.958310247429234,50.62233509904192
6,3,2.094360604540977,Female,16.592080025107087,52.946902390276726
6,4,2.094360604540977,Male,13.839619845035553,82.66815705087738
6,5,2.094360604540977,Male,13.955976843599162,62.4895126622123
6,6,2.094360604540977,Male,14.381465340019558,47.871768461511664
6,7,2.094360604540977,Female,12.28453954458727,52.32457963377235
6,8,2.094360604540977,Female,17.296240196631377,45.3210946069171
6,9,2.094360604540977,Male,14.950123360184206,40.58404494738391
6,10,2.094360604540977,Female,14.892026943300879,72.96007545737652
6,11,2.094360604540977,Male,15.102979467443632,38.70119150149218
6,12,2.094360604540977,Male,16.748354392894733,42.666673980739766
6,13,2.094360604540977,Male,14.62725605653972,64.65888918911008
6,14,2.094360604540977,Female,14.280775611454114,60.675133037865734
6,15,2.094360604540977,Female,13.73781499304896,67.35271084744025
6,16,2.094360604540977,Male,14.798480626104306,60.436362203167796
6,17,2.094360604540977,Female,13.864125492714505,60.92735153192213
6,18,2.094360604540977,Male,15.245084702020373,57.26460076216333
6,19,2.094360604540977,Female,13.59029184938849,60.822498964835276
6,20,2.094360604540977,Male,15.834516236029843,69.40739104623022
6,21,2.094360604540977,Male,12.806744524091739,70.64589987988771
6,22,2.094360604540977,Female,14.753618338672169,57.00585547298837
6,23,2.094360604540977,Male,15.98495501530732,46.4844343249703
6,24,2.094360604540977,Male,13.798198435520515,49.09609701331889
6,25,2.094360604540977,Male,13.758621993544464,64.91277619868212
6,26,2.094360604540977,Male,14.137756435797536,50.31533924362376
6,27,2.094360604540977,Male,14.968872623178385,69.19960600044746
6,28,2.094360604540977,Female,13.27666571401682,58.468867817978875
6,29,2.094360604540977,Female,17.625585990428274,54.043816376298125
7,0,2.68441239112608,Female,16.77962747656182,38.24780643712839
7,1,2.68441239112608,Female,14.29477913799843,48.657572970090115
7,2,2.68441239112608,Female,16.13973557335572,61.1007177863061
7,3,2.68441239112608,Female,14.575508476476307,45.0979430070277
7,4,2.68441239112608,Female,14.01600873017421,59.37472182786394
7,5,2.68441239112608,Female,16.863192742509685,47.27060379582915
7,6,2.68441239112608,Male,12.797165308340759,62.273099391843964
7,7,2.68441239112608,Male,16.267600579455916,64.60145208800894
7,8,2.68441239112608,Male,14.123714293366628,38.098997002293174
7,9,2.68441239112608,Male,14.204996447196386,43.40970591963192
7,10,2.68441239112608,Female,17.23141471449936,69.33268495820724
7,11,2.68441239112608,Female,14.117617774011512,39.05740486200954
7,12,2.68441239112608,Female,12.899607139272447,55.65351246852219
7,13,2.68441239112608,Female,19.585986500441592,51.96152594259083
7,14,2.68441239112608,Male,15.488310046003196,56.60245401532385
7,15,2.68441239112608,Female,15.577694612147498,33.92084596858615
7,16,2.68441239112608,Male,15.516062345977527,69.54877077851414
7,17,2.68441239112608,Male,13.336027473702735,64.49729924493968
7,18,2.68441239112608,Female,15.513086269153806,65.05850644476241
7,19,2.68441239112608,Female,14.134669314769463,60.78398625463373
7,20,2.68441239112608,Female,16.699111831015365,47.95356291507901
7,21,2.68441239112608,Male,15.748749306707328,65.83169888412594
7,22,2.68441239112608,Female,16.2902429740402,76.83056835770883
7,23,2.68441239112608,Female,14.935885015834536,50.049821604830264
7,24,2.68441239112608,Female,14.887234279779753,58.97231552647418
7,25,2.68441239112608,Male,14.754634549318615,49.15353947403385
7,26,2.68441239112608,Female,14.059530137840794,51.05161216627473
7,27,2.68441239112608,Female,17.469758699509253,59.80942463575525
7,28,2.68441239112608,Female,14.830086837088832,62.0648354549485
7,29,2.68441239112608,Female,17.007672074689633,29.191134317017188
8,0,2.5359204077148934,Female,15.518686442293996,68.86415778469399
8,1,2.5359204077148934,Male,15.849955392545645,52.5133602070967
8,2,2.5359204077148934,Male,12.360259170434235,52.716757833464456
8,3,2.5359204077148934,Female,13.116046079066116,51.78333658530321
8,4,2.5359204077148934,Male,16.498991957539907,74.70376039232954
8,5,2.5359204077148934,Male,15.060252297023272,58.493011182889376
8,6,2.5359204077148934,Male,15.762710983373596,60.51221138296384
8,7,2.5359204077148934,Female,15.353000503232343,54.63419868082962
8,8,2.5359204077148934,Male,13.718242692459658,63.64138802811736
8,9,2.5359204077148934,Female,15.835164198814306,47.04313295078904
8,10,2.5359204077148934,Male,13.282790149902608,57.80913791200027
8,11,2.5359204077148934,Female,14.921311942316096,65.78134587762398
8,12,2.5359204077148934,Male,15.831970889223834,77.45721217448364
8,13,2.5359204077148934,Female,14.731623770275013,44.985001359842144
8,14,2.5359204077148934,Female,14.694734464986471,71.37526182986137
8,15,2.5359204077148934,Male,15.595038902690579,34.18944903673218
8,16,2.5359204077148934,Female,16.567624506520175,36.55584625695802
8,17,2.5359204077148934,Male,12.49135704886973,41.54505292484212
8,18,2.5359204077148934,Male,15.852699318837693,48.998802724480065
8,19,2.5359204077148934,Male,14.445125889272488,58.21797429062164
8,20,2.5359204077148934,Female,16.424430326174203,57.05900965272073
8,21,2.5359204077148934,Male,14.971052437800989,52.733367049089374
8,22,2.5359204077148934,Female,15.209848870024697,47.52395801771257
8,23,2.5359204077148934,Male,12.979903051957582,65.55530569645123
8,24,2.5359204077148934,Female,13.200379238850928,62.74359512158076
8,25,2.5359204077148934,Female,13.295796694083371,54.111864800632304
8,26,2.5359204077148934,Male,11.876805376511355,60.97487543320929
8,27,2.5359204077148934,Female,12.520812067703638,68.19601730082613
8,28,2.5359204077148934,Female,16.02507605280419,73.15377227532905
8,29,2.5359204077148934,Male,14.647613017686272,47.994171301459055
9,0,3.7453609584795116,Female,16.380604060386457,63.341765691778875
9,1,3.7453609584795116,Female,16.406069847407696,63.13648001314196
9,2,3.7453609584795116,Female,15.932611280226809,50.166784488501186
9,3,3.7453609584795116,Female,12.4786959438069,57.01118822623056
9,4,3.7453609584795116,Female,15.991826620354473,66.83731699403563
9,5,3.7453609584795116,Male,15.936761218468979,67.6755583933658
9,6,3.7453609584795116,Male,16.78487500157758,64.02734108873058
9,7,3.7453609584795116,Female,13.975557019385644,61.867749763162465
9,8,3.7453609584795116,Female,14.020310241381765,55.15666865610503
9,9,3.7453609584795116,Female,15.644649974279146,64.20134022388625
9,10,3.7453609584795116,Female,14.740092043227152,41.995704876651146
9,11,3.7453609584795116,Male,16.620901875316637,76.39838922012721
9,12,3.7453609584795116,Female,10.660808556413397,68.33170667771361
9,13,3.7453609584795116,Male,13.857898002668055,64.6120775375612
9,14,3.7453609584795116,Male,17.96270676047741,65.31954012348871
9,15,3.7453609584795116,Female,16.658901178447238,64.6991309054952
9,16,3.7453609584795116,Male,16.669797534286758,34.245937458612275
9,17,3.7453609584795116,Female,14.991712509411121,66.03200639749522
9,18,3.7453609584795116,Male,13.05079257765128,54.713544649347234
9,19,3.7453609584795116,Female,17.525883687247823,49.489864897399045
9,20,3.7453609584795116,Female,16.92355862789623,59.11450190368312
9,21,3.7453609584795116,Male,14.484464664383328,63.974520099891926
9,22,3.7453609584795116,Female,13.263925320493616,59.8970027732127
9,23,3.7453609584795116,Female,14.086624485555186,63.88081187027746
9,24,3.7453609584795116,Male,13.496725168942959,55.42760346097426
9,25,3.7453609584795116,Female,14.23348721745427,53.69088607900875
9,26,3.7453609584795116,Male,12.04258235276655,60.506415052528894
9,27,3.7453609584795116,Male,16.489117152673003,63.363615246937286
9,28,3.7453609584795116,Male,16.81754768831133,65.9789703290064
9,29,3.7453609584795116,Male,13.88659606849375,67.2510681925864
10,0,3.0977496676376637,Female,16.64782000559234,64.22864385013698
10,1,3.0977496676376637,Male,13.05776799997546,50.73796068780081
10,2,3.0977496676376637,Male,11.548415020968992,53.44853458485829
10,3,3.0977496676376637,Female,18.977719711839917,47.08493958023637
10,4,3.0977496676376637,Male,15.186016916873095,54.23996119224575
10,5,3.0977496676376637,Male,16.365593743230225,53.58365787122651
10,6,3.0977496676376637,Male,15.817755067228909,47.660514693471406
10,7,3.0977496676376637,Female,16.184947220161806,56.92747917573248
10,8,3.0977496676376637,Male,15.299009068083349,50.40705390864059
10,9,3.0977496676376637,Female,14.790007598101361,40.041057750370925
10,10,3.0977496676376637,Male,14.830401141787581,57.37260763184902
10,11,3.0977496676376637,Male,14.535610853788706,55.236499840064056
10,12,3.0977496676376637,Male,14.91422294971177,57.887193840524716
10,13,3.0977496676376637,Male,13.59350736173294,49.56227939182862
10,14,3.0977496676376637,Female,14.155034942441794,62.67862924694868
10,15,3.0977496676376637,Female,16.33989513983437,61.684246340972834
10,16,3.0977496676376637,Female,14.339833057646963,60.1181538145063
10,17,3.0977496676376637,Male,13.642330660573348,51.21006112234734
10,18,3.0977496676376637,Male,14.513150276474239,53.26017662344119
10,19,3.0977496676376637,Female,15.424932267701852,64.1250914640207
10,20,3.0977496676376637,Female,13.803113063857749,62.6891835521906
10,21,3.0977496676376637,Male,17.350093413169702,59.563236991641794
10,22,3.0977496676376637,Female,16.679189868449544,56.1307649658332
10,23,3.0977496676376637,Female,13.5471305938822,59.50905652062642
10,24,3.0977496676376637,Male,16.849843093405095,64.42717114182872
10,25,3.0977496676376637,Female,13.667892547715704,44.108314959322
10,26,3.0977496676376637,Female,14.182372991082378,73.54398043790272
10,27,3.0977496676376637,Male,15.91279356199406,48.91491623659578
10,28,3.0977496676376637,Female,13.6998156476226,48.79024770151326
10,29,3.0977496676376637,Male,14.150713988466121,54.22614786289089
11,0,2.764197833226087,Female,14.585320877404452,63.6419866703885
11,1,2.764197833226087,Female,11.786939243221706,54.46049797473292
11,2,2.764197833226087,Male,16.757274398912546,48.56670004531871
11,3,2.764197833226087,Male,15.11020481046648,65.01681181295987
11,4,2.764197833226087,Male,14.642617731406295,50.32462973878183
11,5,2.764197833226087,Male,15.49726222569559,58.53709748023089
11,6,2.764197833226087,Female,13.70613765840935,59.27048350159572
11,7,2.764197833226087,Female,15.409282745358478,67.92165947312512
11,8,2.764197833226087,Male,12.064217702330142,80.98396924687567
11,9,2.764197833226087,Male,14.322012962806625,52.245116676494305
11,10,2.764197833226087,Female,14.716842154385787,33.51315073397358
11,11,2.764197833226087,Female,12.016537969221023,79.35729160996677
11,12,2.764197833226087,Male,14.592474896965147,49.73300405115284
11,13,2.764197833226087,Male,15.217401951803483,61.688129921133864
11,14,2.764197833226087,Male,15.534008391831694,53.49302085513983
11,15,2.764197833226087,Female,15.86230777816368,43.53435794796232
11,16,2.764197833226087,Male,15.052231515046198,51.11670566164864
11,17,2.764197833226087,Female,15.000659646589689,54.14115524186546
11,18,2.764197833226087,Male,15.24180691973693,60.679788440028254
11,19,2.764197833226087,Male,12.90293520177467,63.05107333332402
11,20,2.764197833226087,Female,13.474429381916437,60.96875521195644
11,21,2.764197833226087,Male,13.365943745441275,57.49400612227118
11,22,2.764197833226087,Male,16.126142102916397,48.01654197402965
11,23,2.764197833226087,Male,15.243177431450313,42.43532274747942
11,24,2.764197833226087,Female,15.935850665857181,62.51884944830063
11,25,2.764197833226087,Female,16.275697054755195,49.20916787860362
11,26,2.764197833226087,Male,16.185316899518014,57.47063422300956
11,27,2.764197833226087,Male,15.166090297087052,54.41496966986345
11,28,2.764197833226087,Male,16.616861214114774,50.812987362116864
11,29,2.764197833226087,Female,14.966962327034224,58.05947101664169
12,0,3.906177325765731,Male,14.300930110838312,67.16838778043142
12,1,3.906177325765731,Male,15.815881724585298,73.27776690974964
12,2,3.906177325765731,Female,13.342970250601107,65.21716435442525
12,3,3.906177325765731,Male,13.914417952886017,66.41270713936377
12,4,3.906177325765731,Female,17.591350043601505,72.85993889096181
12,5,3.906177325765731,Male,15.075085878732342,64.19533680990303
12,6,3.906177325765731,Male,15.051757512827264,65.68454851329703
12,7,3.906177325765731,Female,13.60454437885423,45.3341076737136
12,8,3.906177325765731,Female,16.33347016800685,61.6600821406955
12,9,3.906177325765731,Male,17.54319274925183,40.222531425745835
12,10,3.906177325765731,Male,14.97955873621627,62.6016928286029
12,11,3.906177325765731,Female,14.585711989094923,57.77557462798733
12,12,3.906177325765731,Female,15.083020287719942,65.81314689892507
12,13,3.906177325765731,Female,16.56901195210289,68.23683667455606
12,14,3.906177325765731,Male,15.152462972609934,66.5686959963242
12,15,3.906177325765731,Male,15.840245014332721,62.855124783634295
12,16,3.906177325765731,Male,14.518830196153562,59.481433448845685
12,17,3.906177325765731,Male,14.111002776588776,87.04367578676401
12,18,3.906177325765731,Male,14.411955860532562,62.584700159857334
12,19,3.906177325765731,Female,14.94685276535994,60.867604703195596
12,20,3.906177325765731,Male,14.53325850205557,52.863618713845
12,21,3.906177325765731,Male,11.086587527126104,59.681211671809585
12,22,3.906177325765731,Male,15.76682902637134,68.6547959523441
12,23,3.906177325765731,Male,12.782519605500383,71.2994549946711
12,24,3.906177325765731,Male,13.790089715579194,53.41487575743162
12,25,3.906177325765731,Female,16.159869495150094,62.73824281961703
12,26,3.906177325765731,Female,17.268108675377032,41.141682363344486
12,27,3.906177325765731,Female,16.957473704802766,59.30261507876105
12,28,3.906177325765731,Female,14.950444480702352,42.87983082467465
12,29,3.906177325765731,Female,16.801906654492516,62.32985703095835
13,0,1.8529312606002908,Male,14.874593357482473,52.27352048899558
13,1,1.8529312606002908,Male,13.37151772275648,53.04772867595971
13,2,1.8529312606002908,Female,13.097224513547612,61.569998711398085
13,3,1.8529312606002908,Female,13.83790924904516,35.938380507594275
13,4,1.8529312606002908,Female,14.095952009667728,60.72637450048566
13,5,1.8529312606002908,Female,14.430711949200463,50.596965764290914
13,6,1.8529312606002908,Female,13.278548770480402,58.49366066119672
13,7,1.8529312606002908,Female,15.124039633942562,42.423982736924245
13,8,1.8529312606002908,Female,16.533852606179664,57.36449514111503
13,9,1.8529312606002908,Female,12.781422436288732,43.07899850060662
13,10,1.8529312606002908,Male,17.85157708215525,49.8224802862261
13,11,1.8529312606002908,Male,13.690023414247632,67.67225555419671
13,12,1.8529312606002908,Male,14.877209801727108,38.80031503590542
13,13,1.8529312606002908,Female,16.75784237547212,55.85844483360153
13,14,1.8529312606002908,Female,14.983597677948712,41.75164255602533
13,15,1.8529312606002908,Female,14.508861917958635,51.406108679716425
13,16,1.8529312606002908,Female,16.097933223824768,39.483407938337486
13,17,1.8529312606002908,Male,14.17282622970026,42.44343501018111
13,18,1.8529312606002908,Male,13.871799431199403,59.81179727508624
13,19,1.8529312606002908,Female,13.40795913432884,51.597307084979185
13,20,1.8529312606002908,Male,16.01269995542764,47.49847009437146
13,21,1.8529312606002908,Female,16.370835495122087,38.92671767630582
13,22,1.8529312606002908,Female,17.666275777640596,55.92872147965362
13,23,1.8529312606002908,Female,15.755218686672306,52.81007081723393
13,24,1.8529312606002908,Female,15.010379333709748,51.374378601284924
13,25,1.8529312606002908,Female,14.548039191311913,43.61354026944735
13,26,1.8529312606002908,Male,14.854338540123694,37.43473470617888
13,27,1.8529312606002908,Male,15.29021794263977,49.36735366307062
13,28,1.8529312606002908,Male,15.86510002368217,45.17644031735659
13,29,1.8529312606002908,Male,13.581104506304403,31.98773275941767
14,0,3.325604672921177,Female,14.533045518855475,70.29307754600951
14,1,3.325604672921177,Male,14.224032973144931,60.07501155084081
14,2,3.325604672921177,Male,15.08350044407016,42.907382239288395
14,3,3.325604672921177,Male,15.284453087375434,70.58254626891181
14,4,3.325604672921177,Male,11.317322310607885,57.29178145994188
14,5,3.325604672921177,Female,15.745969906614912,45.80825270423728
14,6,3.325604672921177,Female,14.242480486983554,53.45353186061741
14,7,3.325604672921177,Female,15.579150980928732,59.141727676954325
14,8,3.325604672921177,Female,14.30246992951829,62.49007739293697
14,9,3.325604672921177,Female,15.17954582105688,48.386066469022644
14,10,3.325604672921177,Male,15.784126569788448,64.51047017554536
14,11,3.325604672921177,Female,15.381084487949973,54.22993027233261
14,12,3.325604672921177,Male,11.73447587952758,53.72298917963264
14,13,3.325604672921177,Male,15.55055330864923,55.77063482939753
14,14,3.325604672921177,Female,15.499301160146665,54.79893753019491
14,15,3.325604672921177,Female,14.256197956351734,65.52109342459028
14,16,3.325604672921177,Female,15.141171534356408,69.31536084221426
14,17,3.325604672921177,Female,15.573057480475684,64.21623025079101
14,18,3.325604672921177,Female,12.298798326195659,65.33273861451448
14,19,3.325604672921177,Male,15.694184554770537,59.91815539043538
14,20,3.325604672921177,Male,14.78548714412393,52.941301992361645
14,21,3.325604672921177,Female,15.393382298876245,62.326321129026056
14,22,3.325604672921177,Male,15.150834631823493,76.27478309084444
14,23,3.325604672921177,Male,17.2509851445602,62.613025474287305
