Sleep,Exercise,StudyTime,GPA
10.829278851815795,0.9583475606274989,0.5,2.8649037664887946
8.261866719247758,0.6287417076820081,2.666660241579668,4.0
8.386325586084146,0.25489582576700504,2.180125050294198,4.0
7.888331126350749,2.547231018042428,1.2873083392705855,4.0
5.121843177051438,1.9580559594478404,3.7179849813523003,3.7053045908379865
7.960229186826175,1.4610907303626814,3.2763966423387028,4.0
8.09034531491154,1.6959780384238743,1.7606620272718432,4.0
11.69486316872793,0.7121576668911365,4.054021253058005,3.2037998159208705
7.711458552828316,3.2120263857317783,0.5,3.186740162624875
8.452321013500418,1.5904548273826593,0.5,4.0
7.947932345442135,1.576576356223425,0.6287356114562158,3.6434246403949646
6.246982943570702,2.0080366367290847,0.5,3.3218816442396926
9.71423422177253,1.8367064622156992,1.5150280856678877,3.738104619083217
9.127899549030161,1.656718816995392,5.516762410803933,4.0
9.186547920564571,0.9466678811882817,0.5,3.592932398758772
6.635918817807892,1.830027849995197,0.5,3.562603639408473
10.10419146640415,2.8174171475325234,1.2036864966038618,3.646126316979227
5.8972234058115784,2.441794032308484,5.432417307751989,4.0
8.880285640700405,2.615230638647578,0.760051222113574,3.330916599073353
11.285683438714967,1.1421490264981704,1.4154450075426903,3.286739629437201
6.514195512303967,0.8072766258189934,0.5,3.8206665521329404
7.150553405595842,1.4119491559302464,0.5,3.969922253851677
8.149477047631462,1.5390074386020862,8.629502169066757,4.0
7.244786518825701,2.265934062929664,6.711608615639818,4.0
5.674004853400801,0.3152747591996265,0.5,2.6313715879390185
8.102844462209042,2.5706852236224296,6.065281597357631,4.0
6.406544429410843,1.3893944709947075,2.038419227137002,4.0
8.710388645952772,1.201183251036806,4.048669133953021,4.0
6.620863648649295,0.7915269373178826,1.212984538184019,3.736901166217074
10.32490160752631,0.3416003296939612,1.4496721373955421,2.9138213924007847
6.825120061495644,2.07621940877334,1.34217099901772,4.0
7.516907725691486,1.5513225770318828,2.1984104741311667,4.0
9.220275826054504,0.5970273701812624,0.5,3.575214566065207
6.1537035253490675,0.5934448595554688,0.5,3.1444021757056935
8.341189901906194,1.2649507104969102,0.7361361760275618,3.88057748051504
9.960714131423643,2.668315067702575,2.439396695081679,3.3389851463579197
5.588775148158159,1.3182860540454766,0.5,3.179189357619532
8.276950787798457,0.4477999328173257,2.238236818663958,4.0
8.389824191372636,1.3279798551398392,7.007260780458419,4.0
9.172734307665966,1.309093501176631,0.5,2.828379257843904
6.144573933682877,0.0,2.2331581678090724,3.586314065818758
6.019315080373586,1.4619935934375314,1.173075679514347,4.0
8.782912348425347,1.3383458288539254,4.052063244387033,4.0
8.445477009849778,1.9873444553693929,0.5,3.679192611641756
8.375739275518814,2.7942692664617415,2.3593797527607077,4.0
8.519672314245463,2.28859552068343,3.6417417231952913,4.0
6.979962917632264,1.3117779166116186,5.786864774760546,4.0
8.348380545741506,0.7254318638808309,2.299272469969244,4.0
8.439608709948022,3.301351862274902,1.3750252252230792,3.754626636482528
6.928472872960448,1.5414529038101419,1.923869711101883,4.0
10.798661766717135,1.5097505043390624,4.0636658187358226,3.9171445474031352
8.71074938136768,1.4831124390229977,1.6907781841380116,4.0
6.213044754196027,1.6386593325374987,0.5,3.15828237188031
8.984830412950744,1.39894771165324,5.345811014598346,4.0
6.5379774946590175,1.0984365951838346,2.3393150720223006,4.0
9.180626905613678,1.1171987411317255,2.257195087758978,4.0
9.737893368511106,1.477072710848801,0.5,3.726368076783952
6.7689765224724345,1.1196026602063645,2.1510739873361775,4.0
9.445064193866482,1.001007952125985,1.0013031297917176,4.0
8.619171390404748,1.5745011593843279,2.106702271374473,4.0
9.233090239991736,1.3215159478054013,0.5,3.663014049587251
10.845189473980922,2.552795092007882,2.144984636931713,2.9302856536110053
7.631917825995695,0.0,10.0,4.0
6.869395753463766,2.2640547963457234,0.5,3.832993899718889
6.665728355561715,2.3722596347483402,7.559726225124457,4.0
6.776284572551843,0.04862683731429547,1.0448113649091946,3.3796643445592736
7.884347435878844,1.260118684143756,4.092066922031506,4.0
8.511727962224965,1.239991393802946,3.050060113868585,4.0
8.415036198995029,0.5147418136975253,1.6741102118531048,3.746331256474619
9.240774873554036,0.9555283186863873,2.682253571705317,4.0
8.01950283781686,0.7225969081739199,4.215938201916679,4.0
10.180301115735976,2.7265893103965357,1.0355001572974054,2.7452674619004602
7.603014750143066,2.154974875203223,0.7921184495820129,4.0
12.0,2.390088566495911,2.202792634344614,1.658984172019967
8.93850102164751,2.0051704448302643,3.2989156859421467,4.0
6.714263665375576,0.7096637601479397,2.873366737641024,4.0
6.393661252908331,1.1328358136041585,3.197130952895551,4.0
8.723708622864779,1.8425621928595426,1.143924993483773,4.0
7.664805822011224,0.6445105337756383,3.4056762127717266,4.0
9.071000741138137,1.9990989011206717,0.5,3.428058060601119
8.709856436860317,1.3317722212893055,1.5726712566885659,4.0
7.890756631014691,1.237625434715282,0.5,4.0
6.729809422897392,1.997671977742444,0.7848583818863757,3.470665563830329
5.727729162971203,1.8109843180402279,0.9128691252583723,3.3684482046821294
7.330227571899468,1.2473236839266442,1.0089340703773348,4.0
9.284598191485209,2.3115308623549735,2.3779530040622885,4.0
8.321140616195306,0.7432556706800719,0.983870685422813,4.0
6.131391831932018,1.9311549248609845,1.190929171127857,3.603989266002795
8.259771388776773,1.9151708805778687,0.5424212974639558,3.631862495403279
8.577976069593255,1.2833174924802069,0.9344208011013524,4.0
6.674213845698301,1.7282931155694825,0.5156501950660977,3.317517039263806
8.230587658918292,0.6242204965302879,0.5,2.829336928118556
8.087313077669,2.1468189134448306,1.8498991906369124,4.0
6.2855445532540655,1.3705685044899076,2.206522950142138,4.0
8.536681040522424,1.1340938856366725,1.9324874602968365,3.790295492739637
8.841176789552351,2.2343064580858223,1.2453552300338948,3.765006276615988
9.624576864762915,1.0069594166200686,0.9553806895597998,3.8996714262564227
9.580703078052354,0.5140770925455083,3.98042544378951,4.0
5.933495948064364,0.41035957853326743,1.4641161096031872,3.470676367744051
6.593262440127316,1.9242069659419476,1.3047087830304989,3.774728972837783
8.77255290081299,0.6036994532526019,0.5,3.560231810568607
8.770678926368314,2.728355927389055,0.8348157628215953,4.0
8.772571529459071,0.04264941448139466,0.9567027297976104,3.3569738246688976
12.0,2.6875194578030266,1.0177310283959984,1.2096654091617773
8.85633576603975,1.647712227041833,1.7358221097305413,4.0
9.703348460270899,1.4323008216907254,1.5254342087057378,3.7040592380574555
9.431002645239804,1.1185566392337354,1.8725027165496395,4.0
8.977086876958698,1.7793952800464494,2.8953462575737623,4.0
7.527096133039482,1.473655708302606,3.3531408029703296,4.0
9.1384538307399,2.2723113174115652,2.532569487662782,4.0
6.840762178193643,1.5799593540634278,6.225597450008411,4.0
7.644772089889987,1.6052112330233144,0.5,3.4148124843924266
7.2719546782563445,1.245471451450301,0.5,4.0
8.122811209079483,1.4601380633952528,0.5,3.879454316545519
11.471987850010263,1.7154612382244414,2.0852658528155033,2.7526830246332548
5.199102211112377,0.30288212514036233,4.566164020132954,4.0
9.029390285561771,0.556270204526001,0.558058688555547,3.651463352693845
5.5809261932155225,2.0202848658159005,5.235538332447438,4.0
7.29210220131585,1.6196058066895593,0.5,3.6988135479907562
9.63342589545105,1.3712116645531247,5.449457846000236,4.0
8.096420028643195,1.5129037531457752,0.8665649586130768,4.0
6.383382833106041,1.7433071937531697,0.5,3.0671644573355064
6.927044436110048,1.122168223783447,1.3305650977988233,4.0
9.019396623402013,0.9551866922183812,0.5935171261563438,3.5354195702107725
6.904450052424295,1.6370916785683771,0.6705899851833239,4.0
8.324687884372961,0.8151390556694776,0.7342875743225572,4.0
8.06835775985572,1.7857769290001302,3.249366039930847,4.0
7.022599478591275,0.3081914770335118,1.5494142762765208,4.0
11.215916133987989,2.2204089461279506,0.7459213915069051,2.3965743379737288
8.950878533477017,1.83081823768913,1.8849295219090247,4.0
4.962286120013589,1.679220814019713,2.5186234492962027,3.5113038252276403
8.279681472154142,2.18788368876186,0.6366234844160921,3.608699020829731
7.007320302847418,2.6658321111238035,1.0673326679182042,3.5455911854409368
9.278650002194336,2.210059045512691,0.5,3.843165517137178
6.811218892350949,0.21138803806784837,0.5,3.1779222330820485
7.827895337799651,0.604296123285009,2.2858673852523403,4.0
8.757480918470685,1.0626269956130248,0.5,3.485037946784657
9.298632791255182,1.5182637351475836,1.4895689994642,4.0
6.199555389416336,1.8623613143283861,2.469181998879371,4.0
7.498248146238577,0.9919793307925742,0.5,3.4829207453334385
7.287582033258566,1.6307367351339548,1.6754777451362937,4.0
7.020006151139432,0.9712319473526743,0.5929419201849683,4.0
10.648181360421646,1.0719375379056362,6.589725943615852,4.0
8.607472566441434,0.5153372322062445,1.3215367426536142,4.0
6.108674068497432,0.8537367277223671,3.2797174348707183,3.994187807930357
9.376792920582163,0.5538207760685665,1.5980224999872223,4.0
11.18323429551895,0.8168887229158671,0.5,2.212714487361717
9.54869789082672,2.2375492576254876,2.0056119671487047,4.0
5.72094505106898,0.8354207778176399,6.048401040249465,4.0
7.273648890700623,3.3426674453861733,1.840656845507649,4.0
9.900366723779934,1.8453225306166225,3.4206044294154583,4.0
6.938495801571829,1.6293852865864118,4.3118930603080665,4.0
8.665729142219343,0.8991495538731507,0.5177481316730005,3.818808426243445
9.161951080144005,1.9902169155862939,0.5,3.53691751728605
6.609604292632875,1.0970535216335582,1.8882541294190607,4.0
7.9107119659073,1.585406870251753,1.0587548646671545,4.0
4.0,3.292059176788156,3.6634299643378476,1.8874204908426737
6.463418537998566,1.4327580701927451,4.605632707425712,4.0
7.62114777291026,2.304491328399973,0.8721209568470294,3.6417782942211527
6.128325227052725,1.0077765024118788,0.5406552292168861,3.688125406545963
10.448616955897453,1.4755080566521268,3.0330385915848974,4.0
5.854787933059051,2.739560444944857,0.6426322454683315,2.8864616787926334
7.339933269954525,1.0611230595485628,3.45885785103807,4.0
8.196110865929137,2.76871399059785,1.1023866015108204,3.6525488619649433
10.161909933599173,1.9954263548188327,2.2025310064107404,4.0
5.846206773230841,1.1062732568740128,0.5,3.164025712803845
9.74474562823244,1.9426854173388646,1.9555841381307484,3.7782924487457636
8.01534959152938,2.1807881147387107,1.20211227592557,4.0
6.527737023428074,1.9352669735520374,1.7667202081332096,4.0
8.693155211394906,0.40084269607668055,0.5,3.6953788618139956
8.298589543360205,0.991003976922592,2.6702426094970653,4.0
7.099674684261808,1.3267369551139467,3.9725885264237553,4.0
8.104703127485028,1.4478965996299675,0.5,3.785614560576716
7.42202960470736,1.9344704682854745,0.5,3.531443439130354
8.170276017876873,1.6243907006532776,0.5,4.0
8.993196011781569,0.5652589489029292,2.0542853760991746,4.0
10.379025224218028,1.7661384957041741,1.868369946647836,4.0
6.143276751759727,1.9274100216986763,1.5823908267671314,4.0
11.1995500619844,1.891853313551728,0.5277933258825777,2.649362348403264
5.071868300716247,2.256546507888235,0.9915653301304104,2.63025089186833
7.772322357446625,2.083745508184233,1.805152095078644,4.0
8.882475809726865,1.8214260554599055,1.3734034299838318,4.0
8.421487801602549,1.450884001978947,8.810266326762653,4.0
7.065950720269109,0.3373273465388064,0.5,3.533953759303153
7.687816624464087,1.8007327533928101,2.3758351248409273,4.0
7.2604985980117505,1.6453813810141777,1.0360992016207988,4.0
7.115952864583682,1.6901051860367615,1.1179306513034315,3.9847884188299485
9.274403145531537,0.6062759969257833,2.528845722838106,4.0
8.535523228947572,0.7432604217142164,2.358145150639629,4.0
6.960635607109019,2.2372069973330326,9.47877361572874,4.0
9.349399813149876,1.4723113923003415,0.5,3.8081496054423223
8.460949281314914,1.977050488160837,0.5,3.6742285830660735
9.21929317825844,1.5198228632913215,2.5771655313470845,4.0
8.944443262885418,1.5208292976470204,1.7273345009359609,3.965626428444866
6.7565074836168915,2.1567986641831984,0.6408531849000523,3.6933430480567027
7.159728439704545,1.1387686902478382,0.5,4.0
9.120940407684893,1.5672845438586884,0.5,3.415757798628808
8.915555398150197,1.1764072979064701,4.492237024931178,4.0
7.968647609053778,1.195852640797379,0.5,4.0
8.175991074963173,1.2835795135719525,0.7812659858951616,4.0
9.916497343682638,1.655493640143599,0.5140636601912666,3.4629973533131526
7.112642916746255,1.164875964835566,0.8769984696208415,4.0
8.820646071755057,2.3790292879014645,0.5,3.8016894301665056
7.696711021349159,0.8737748884463473,1.4640246440510696,4.0
7.673478195159169,1.3691898490870487,0.5,4.0
9.648165277980786,1.1921882592080775,3.222444084318504,4.0
9.238124523482044,2.512884519047613,0.532394615368412,3.6421771177651565
9.220264454000958,1.6375883435581022,1.5531093822971893,4.0
9.958218210731493,2.2222911776280445,4.241845632979484,4.0
8.031505762449138,0.4601077388741197,2.104664080820528,4.0
9.022929456942446,1.6869351861084811,1.5226712651494634,4.0
7.534599865109816,2.122741556936406,0.7841120849682921,3.9133651563779077
8.486249528732664,1.557598792492797,0.8099362024476936,3.405195537732789
7.804785418448473,2.2458362625457458,2.2142183011394723,4.0
8.145493947489078,1.1378980849297395,10.0,4.0
8.892735538155371,2.486543208129906,2.1684674539304623,4.0
6.7726689751497915,3.1092286865334753,1.6319110219359625,3.6939488477324547
11.138580913528191,1.2460130076922387,2.6234910483856226,3.3508569723848525
6.4909739277504475,1.1881482350194599,1.2517458559648178,4.0
6.1787170808184015,2.5173691339823905,0.5,3.0184984874867955
9.737166310250101,2.6057005020114987,1.652428520287922,3.871101964084844
9.187494040944404,1.1339979809927123,6.32240685459067,4.0
8.936179725578233,1.2058692280328998,0.5,3.974015152832364
8.94251826389642,1.302750773797645,2.342397516936516,4.0
7.981629840729628,0.5588846422760061,0.5,3.403358348946053
6.654118442771253,0.8569436374610613,1.534998852052893,4.0
8.11370683729059,0.7971014632735526,0.5,3.619220099613911
6.984257432731832,0.9625417044271102,1.1970233156917613,4.0
9.462679600126627,1.4757205788292533,2.8225133170849133,4.0
7.779413927746792,1.6639503127755642,0.8541075229709083,4.0
6.761754204811233,2.5853503449698536,2.186722545752177,4.0
7.51792123752051,0.8011521714828463,3.1738852858327005,4.0
8.619397181413436,2.1890256789336084,5.239469385408418,4.0
7.1544131707940375,1.3502078090421437,0.5348233754311112,3.7245993867257052
6.766669406650353,1.4653754032432968,1.0193722658290696,4.0
8.365530817237868,1.9723736445166224,0.5,3.344745793816121
8.367449856663084,0.714094584906391,9.78130992409611,4.0
7.239585236943306,1.7676868223288353,5.234618194317145,4.0
7.2934425415725155,1.6165165457491393,1.5528711975982454,4.0
8.348074906036455,1.8447158848057041,3.6907419841239433,4.0
5.8278734877540135,1.7024180507354727,1.4719339105965725,3.655702733885076
5.888804338435167,3.2187100979376257,1.9541296972434616,3.1254944034228562
6.922333668121346,1.0535820110240788,0.5,3.7024537933920736
7.6798292724322295,1.1283021314987276,2.8152028703114778,4.0
8.466361348397006,1.063801631502665,0.5,3.547067977589257
10.213034325424328,1.1111660165878217,3.4981774698706785,4.0
9.286489434803029,1.0538290108854376,3.0467781340373303,4.0
7.7600922050548595,2.332311571775286,2.467110138187218,4.0
7.971475688145967,2.4943529735928984,0.5,3.715033088609516
6.496205953043287,1.1004775943753666,0.7223080801031003,3.964865107581206
7.972230296011415,0.9173510988270399,0.610640278358255,3.0806764914823397
7.567012041619793,1.8299908894704828,0.893000524039034,4.0
8.484077840507135,1.11344386900332,0.5,3.6367362892166493
6.759153584671515,1.9430522724288577,5.527902601784148,4.0
8.779019771361758,1.6420461145959098,1.613986037526363,4.0
10.299108369503866,0.4389791195019377,0.7291962438952043,3.385428043772928
7.8368597773147135,2.583253640931043,1.0116148622131982,3.8603514366685334
8.602567583148412,2.7571143711668653,1.1855272044852605,4.0
9.03521598756667,1.07104791666093,1.835555340441584,4.0
7.398169292171246,1.2286089080448113,1.4500165040908792,4.0
8.336138722715624,1.7001057735074336,5.036314093035293,4.0
8.018888601172693,1.7341197529909176,1.374185025841579,4.0
8.146514147823247,1.9609809908709812,9.69652653072047,4.0
6.8404853242168,2.9071431771364447,3.8133302266565607,3.894115333051845
8.036765261388414,1.3761369407541655,0.5,3.8276080946410014
8.746997436868174,0.9411919288230824,5.335598921177708,4.0
10.176715411692562,0.5344765403898311,0.5,3.6129755380681225
9.43890623912781,0.9883489720406566,3.4014591480214516,4.0
11.229773686267334,1.476811118988342,0.9580832373341943,2.644077355920341
6.848978655667926,2.7561905044624515,4.207047536486472,4.0
9.308480955081016,1.13767209067468,4.0507658383112535,4.0
8.275013008607528,1.656651566147229,3.279025316714895,4.0
11.28470439982651,1.4885039727490736,3.121585387128522,3.1110175947280427
6.7875525719672725,2.3318752914136587,0.7267637391835735,3.711122782220962
6.7404172367288355,3.268852698111535,0.5,2.662531654865162
7.1009110318339665,1.1283918589557755,1.0316099294845993,3.6570444955620225
4.81415641353529,1.1573923902372445,0.5,2.1701494836569926
7.211367467478858,2.2309126139483504,2.374566301954948,4.0
6.861301007669453,1.977324042738418,0.8496008524262127,3.734724323296983
8.225590679714312,2.7926951280152235,7.427180604254166,4.0
8.512633963665738,1.9087497297281748,2.0487102290722485,4.0
10.814256258823828,1.2484955364490584,3.4573503508198753,3.7658034586106406
9.425635757279075,1.9134583814846164,0.5,3.106446440728992
7.134644516506396,2.2760925064080353,3.961213086672902,4.0
6.652377992977463,2.0743375268381548,5.121602897232266,4.0
8.73787875725976,1.8550918217751085,1.3352002810964987,3.7976399015567384
6.019650189469036,2.2466722827124075,1.8640930996499812,3.731841352062887
10.74718814878153,2.3185069133119707,2.8947214686636755,3.3344304446120354
9.769160181081931,2.467511293726269,0.5,3.297708773413071
7.296236521842943,1.95409692131275,1.396585096432789,4.0
5.430298206363683,1.383017343778202,1.0171996313391356,2.6452321558711533
10.03080856124812,1.602699580503326,0.5,3.318708619027701
7.828190232121073,2.3445562765558496,0.916258964913463,3.919588375367879
9.856724467960193,0.9281450303089348,0.5,3.507998741964902
5.608358511808449,1.7580713162110309,0.5,3.0947815443108824
7.1009374655693405,1.2246628313708476,0.5,3.5396746533568066
8.007865549577275,1.5201213760543721,6.599906679954215,4.0
8.070470890647114,2.394916303825109,1.5949255331162457,4.0
7.324901792781135,1.6337693476139323,6.7523556637682125,4.0
8.934274898521249,1.5325055837093042,1.1330215820164997,4.0
6.398569355926108,0.5481007013140566,0.7473984566614081,4.0
7.7864307724680595,2.0223774962190544,1.4110139495545995,4.0
8.180443447567848,1.9518389267987528,1.1578937812530967,4.0
8.771658251088123,3.014278306313822,0.5,2.7887726246102944
9.067422317133335,1.2845552355328995,2.0478984087949854,3.8909977318430897
6.313036862243196,1.6534052293647572,0.5,2.9974643398848615
5.698828743896566,1.6745685785975286,1.9330005690115275,3.8542370596561
9.916515232847763,2.604217295834432,2.1007936786492394,3.9284970562962975
8.498471017969388,1.4332931273291336,0.5,3.392724442419827
6.87727019516517,1.6953150680392375,0.5,3.9753612761805375
10.326727963283785,1.9255275568015775,3.0351909864478603,3.8928174398813495
8.173511951439288,1.6306263862094508,1.2316332441827726,4.0
9.76894577609574,1.1874964698146302,0.5,3.895341308675168
8.101277722115164,1.6358629950288153,10.0,4.0
11.09112188732298,2.2515422249018404,0.5,2.2504468064407344
10.633011263664807,0.7814392904122579,2.3751180270003025,3.2800780065228183
7.62655377728139,1.5930787719028132,8.230596155313906,4.0
9.457356426431533,1.0099154295425787,0.546717233914294,3.3417598910047164
8.968063924377722,2.33653264024739,0.5,3.5266071576577995
10.052947336298523,0.4337691666513578,0.5,2.692910287624694
6.552614809129843,1.1087547069098882,0.7227294118822196,3.652026006873601
9.02907718999766,1.7640483125451645,0.5,3.752240315710286
9.587636730274381,2.595866820464038,2.3563589398563667,3.9650803628625417
5.361890770365329,1.4539748172489086,0.5,2.665991708376763
6.225112231001337,1.1113603313147613,1.4243425048692737,3.925862570303764
4.941151733359849,2.816809948608413,10.0,4.0
7.595889748333163,0.48639026970862925,3.363697553353431,4.0
9.076313383693943,0.0,1.9101641532397473,4.0
10.253535578144042,1.8080101150373327,0.7312976661739705,3.233813835661804
8.111142170629662,1.1485620429531722,1.9557782856380472,4.0
10.442923318356938,0.7851370280085008,1.4974951117590685,3.6048141831750566
5.929847812677663,1.9958495131095473,1.1105423226333915,3.6126135820724463
5.444926340967268,1.670660499639839,0.5,3.204864636285371
7.916678451655072,1.10514495848429,4.353742119624095,4.0
8.57609817340896,0.603786920930374,1.1948910595855644,3.8518183651503923
7.95095787785886,2.110720129796101,0.5,3.920310626973837
4.898836849940185,1.9551408245710626,0.9169703667658705,2.313257918577251
7.8663199407308175,1.430576895354432,1.069313869240268,4.0
6.04329574924272,2.792645897233366,3.5151555021810665,4.0
9.004508823245057,0.7509406635716932,2.6456206457185565,4.0
8.549897369145272,0.43213238035268287,2.9333166523403835,4.0
6.590180320508967,1.015664351083129,0.5,2.9841264099539115
7.22919962399496,1.4680897885511515,1.0762360528819508,3.9765646437983984
6.411179717166573,1.6703376145258844,1.3130294420763213,3.980505373065071
7.905981354090242,1.3311347595005691,0.5,3.9449672324783465
9.432713480751858,1.7464387775600076,0.6017054080436526,3.3396831938879084
6.5214109304966845,0.6239224030666891,2.856649363428756,4.0
8.756069773276767,2.5106352228512816,0.5,3.3045205399174824
7.204613572441339,1.4424941751252018,1.5327700905297164,4.0
6.810690751606484,2.2821070821116893,0.5,3.668532071450202
7.839454460068163,1.739907742464393,0.5,3.693341753372632
6.447136516370939,1.8197272534076487,0.5520379237005987,4.0
7.169526041979227,1.8988370961625425,7.448910046285756,4.0
